timestamp,open,high,low,close,volume
2024-03-27T12:30,224.2267,224.2649,221.4945,221.5322,98987
2024-03-27T13:30,221.5322,223.8117,219.8088,222.084,130348
2024-03-27T14:30,222.084,226.2093,219.8702,223.9765,131763
2024-03-27T15:30,223.9765,228.1488,222.6219,226.7772,273444
2024-03-27T16:00,226.7772,228.5664,225.9778,227.7636,177507
2024-03-28T10:30,227.7636,229.1602,227.677,229.0731,137301
2024-03-28T11:30,229.0731,229.2671,226.8156,227.0079,84273
2024-03-28T12:30,227.0079,228.0338,225.7645,226.7895,99844
2024-03-28T13:30,226.7895,230.8978,225.552,229.6447,139738
2024-03-28T14:30,229.6447,230.008,226.8246,227.184,162514
2024-03-28T15:30,227.184,230.179,224.5494,227.5403,198598
2024-03-28T16:00,227.5403,228.3643,227.1886,228.0119,186110
2024-03-29T10:30,228.0119,228.8192,226.8925,227.6987,152424
2024-03-29T11:30,227.6987,229.2143,224.4459,225.9499,75825
2024-03-29T12:30,225.9499,228.3877,224.7034,227.1347,70054
2024-03-29T13:30,227.1347,230.8959,224.3034,228.0532,119818
2024-03-29T14:30,228.0532,230.102,227.9599,230.0079,117069
2024-03-29T15:30,230.0079,232.5034,229.6741,232.1665,192443
2024-03-29T16:00,232.1665,233.7276,231.3909,232.9495,230665
